agent_id,merchant_id,amount,timestamp,agent_verified,label
agent_002,merchant_i,911.8,2026-08-01T14:53:00,True,normal
agent_014,merchant_g,1373.18,2026-08-05T06:15:00,True,normal
agent_006,merchant_a,2861.36,2026-08-07T06:12:00,True,normal
agent_016,merchant_a,324.51,2026-08-06T02:22:00,True,normal
agent_005,merchant_c,861.3,2026-08-01T17:56:00,True,normal
agent_012,merchant_j,1478.33,2026-08-04T00:11:00,True,normal
agent_011,merchant_h,1529.03,2026-08-07T21:12:00,True,normal
agent_019,merchant_c,1067.65,2026-08-06T16:39:00,True,normal
agent_003,merchant_i,1398.83,2026-08-05T11:22:00,True,normal
agent_007,merchant_a,86619.88,2026-08-07T05:14:00,True,amount_spike
agent_004,merchant_b,602.81,2026-08-02T12:10:00,True,normal
agent_013,merchant_c,2945.97,2026-08-02T02:02:00,True,normal
agent_015,merchant_e,2028.57,2026-08-02T07:07:00,True,normal
agent_005,merchant_e,1551.17,2026-08-06T16:05:00,True,normal
agent_018,merchant_j,1639.37,2026-08-04T04:45:00,True,normal
agent_010,merchant_i,1754.9,2026-08-04T20:13:00,True,normal
agent_017,merchant_g,2618.05,2026-08-01T21:28:00,True,normal
agent_015,merchant_j,2970.59,2026-08-04T09:11:00,True,normal
agent_008,merchant_a,1624.38,2026-08-03T17:51:00,False,unverified
agent_011,merchant_e,2634.96,2026-08-03T16:41:00,True,normal
agent_002,merchant_e,1078.3,2026-08-06T02:48:00,True,normal
agent_007,merchant_e,1162.65,2026-08-01T14:04:00,True,normal
agent_010,merchant_a,760.57,2026-08-03T17:23:00,True,normal
agent_019,merchant_i,2055.95,2026-08-03T13:45:00,True,normal
agent_018,merchant_i,2560.94,2026-08-02T04:00:00,True,normal
agent_008,merchant_g,602.58,2026-08-07T11:49:00,True,normal
agent_002,merchant_e,417.2,2026-08-04T18:38:00,True,normal
agent_008,merchant_j,789.35,2026-08-03T03:55:00,True,normal
agent_004,merchant_i,703.57,2026-08-06T03:25:00,True,normal
agent_019,merchant_d,2178.13,2026-08-07T13:43:00,True,normal
agent_018,merchant_g,15977.04,2026-08-06T04:39:00,True,odd_hour
agent_014,merchant_b,1185.06,2026-08-07T18:51:00,True,normal
agent_009,merchant_h,2853.25,2026-08-05T04:46:00,True,normal
agent_019,merchant_a,297.65,2026-08-07T10:06:00,True,normal
agent_006,merchant_g,136.12,2026-08-05T22:00:00,True,normal
agent_010,merchant_f,68.01,2026-08-04T20:47:00,True,normal
agent_010,merchant_e,1993.06,2026-08-03T18:05:00,True,normal
agent_010,merchant_a,1863.69,2026-08-05T21:12:00,True,normal
agent_016,merchant_c,2211.68,2026-08-06T05:50:00,True,normal
agent_013,merchant_i,638.4,2026-08-02T13:28:00,False,unverified
agent_007,merchant_b,2074.54,2026-08-05T13:23:00,False,unverified
agent_003,merchant_c,63049.75,2026-08-04T18:32:00,True,amount_spike
agent_007,merchant_a,535.68,2026-08-05T13:30:00,True,normal
agent_011,merchant_i,155.9,2026-08-06T13:14:00,True,normal
agent_002,merchant_c,402.36,2026-08-04T12:27:00,True,normal
agent_020,merchant_d,765.25,2026-08-07T16:14:00,True,normal
agent_006,merchant_j,2893.02,2026-08-07T21:26:00,True,normal
agent_004,merchant_g,1838.64,2026-08-07T08:23:00,True,normal
agent_008,merchant_a,27940.63,2026-08-01T03:27:00,True,odd_hour
agent_020,merchant_e,995.96,2026-08-02T13:10:00,True,normal
agent_020,merchant_c,1867.65,2026-08-05T20:55:00,True,normal
agent_009,merchant_f,385.97,2026-08-05T11:17:00,True,normal
agent_015,merchant_j,1126.34,2026-08-01T09:06:00,True,normal
agent_013,merchant_i,2577.04,2026-08-07T06:44:00,False,unverified
agent_002,merchant_c,2275.59,2026-08-02T18:29:00,True,normal
agent_004,merchant_b,1094.05,2026-08-01T07:10:00,True,normal
agent_012,merchant_g,1782.65,2026-08-07T03:30:00,True,normal
agent_012,merchant_g,2592.2,2026-08-01T19:40:00,True,normal
agent_017,merchant_c,252.14,2026-08-01T21:52:00,True,normal
agent_002,merchant_i,624.23,2026-08-07T11:43:00,True,normal
agent_007,merchant_g,2048.09,2026-08-05T18:48:00,True,normal
agent_003,merchant_b,2408.53,2026-08-07T13:39:00,True,normal
agent_014,merchant_h,2151.58,2026-08-02T05:28:00,True,normal
agent_009,merchant_b,2849.58,2026-08-03T03:49:00,True,normal
agent_017,merchant_i,2933.56,2026-08-04T03:01:00,True,normal
agent_014,merchant_j,2599.05,2026-08-01T12:29:00,True,normal
agent_016,merchant_f,792.51,2026-08-01T21:00:00,True,normal
agent_018,merchant_i,425.67,2026-08-05T11:19:00,True,normal
agent_016,merchant_d,2999.93,2026-08-03T04:25:00,True,normal
agent_016,merchant_c,2830.2,2026-08-01T08:27:00,False,unverified
agent_005,merchant_b,61.26,2026-08-01T14:53:00,False,unverified
agent_020,merchant_j,1232.38,2026-08-06T10:51:00,True,normal
agent_009,merchant_b,1741.76,2026-08-04T06:35:00,True,normal
agent_007,merchant_b,323.6,2026-08-04T19:54:00,True,normal
agent_007,merchant_a,2140.92,2026-08-03T21:33:00,True,normal
agent_020,merchant_a,2627.18,2026-08-07T20:38:00,True,normal
agent_001,merchant_a,804.98,2026-08-01T21:38:00,True,normal
agent_007,merchant_c,2269.15,2026-08-07T16:17:00,True,normal
agent_019,merchant_c,940.21,2026-08-02T03:35:00,False,unverified
